dataset,split,text,label,multilabel
n,train,#ShameOnICC What a fixtures for England?🙄 All of there matches are happening in sunlight conditions where is the bloody rain now🤔दाल में कुछ काला है,1,
n,train,When will you @user / @user stand up for Doctor community - they work without thinking of patients religion / caste tirelessly (like you they practice sabka Vikas...) shame on you @user ! #DoctorsFightBack,1,
n,train,"@user Trump’s gaslighting us once again and he’s lying as usual, so what else is new!! #TrumpsGottaGo #TrumpIsATraitor",1,
n,train,@user @user Kiss harder Mark and you might get a job in with the other jokers in the cabinet.    #LockTrumpUp  #ImpeachmentInquiryNow   #ImpeachTrump   #ImpeachBarr   #ImpeachMnuchin  #TrumpIsATraitor,1,
n,train,#TrumpIsATraitor. Retweet if you agree.,0,
n,train,"@user Says he's sick of having sodomy shoved down his throat, 😅😅😅  That's not how sodomy works man.   Freudian slip I'm guessing.   #Atheists #Alabama #fucktrump",1,
n,train,Dear .@realDonaldTrump   This is in a village in #Vermont  We came together on a beautiful June day when we had 1000 more enjoyable things to do because we know how important it is #ImpeachTrumpNow   We are tired of all the winning. #TrumpIsATraitor #TrumpIsNotAboveTheLaw http,1,
n,train,#DoctorsProtest  #DoctorsFightBack   #doctors_against_assualt   Do you think Mamata Banerjee should resign as CM of West Bengal as she has failed to protect the doctors. Or President Rule should be imposed #SaveBengal     RT = AGREE  Like=President Rule,1,
n,train,Because cats are pussy. Not one set of nuts among them lol  #Repost #straightup #phuckyocouch #phuckyofeelings #killyourself #dietwice #douchebag #twatwaffle #dicknozzle #asshat #phuckboy #kickrocks #foh #frfr… http,0,
n,train,Who's that on the left looking like a cross between Jimmy Sa'vile and a chimpanzee playing with its knob?  Why it's possibly the future PM.  #BorisJohnson #BorisJohnsonShouldNotBePM http,1,
n,train,A nation more concerned about the Dhoni gloves than an entire missing plane.#DhoniKeepsTheGlove #AN32,1,
n,train,"“I'm not upset that you lied to me, I'm upset that from now on I can't believe you.” (Friedrich Nietzsche)    And that goes for the rest of us, #BorisJohnson #BorisJohnsonShouldNotBePM http",1,
n,train,I still can't fathom why the charismatic communicator @user hasn't yet taken the opportunity to have a grown-up debate in public? He did so well here against @user on #Marr in 2015. #BorisJohnsonShouldNotBePM http 👇,1,
n,train,"Call themselves the most developed country in the world.  Call Cricket as the national sport of the country.  Yet can't cover the grounds during rains in the biggest cricket tournament in the world!  What a great choice for #CWC19 venue, London! @user      #ShameOnICC #INDvPAK #PAKvIND http",1,
n,train,"@user @user @user @user cops are out of control, they need mental evaluations a deranged coward shouldn't be carrying a gun. #Enough #murderer #disgrace",1,
n,train,@user Getting even? I think you already did that. #Murderer #TheRealKillers http,0,
n,train,"Humble request to all the people of our country, to support us, the Doctor/medical community, against this injustice!!  #DoctorsFightBack #JeeneDo #StopViolenceAgainstDoctors #IstandwithNRS #DoctorsUnderOppression  #MamataLosingControl #DoctorsStrike #nrsmch http",0,
n,train,"@user I still don’t understand how this #murderer was arrested so peacefully! Had it been,,,,,, never mind! Rest In Peace officer #respect",1,
n,train,@user Fuck @user love @user and @user #NBAFinals #douchebag,1,
n,train,The Federal Election Commission chair's warning was clear: It's illegal to accept information of value during U.S. elections from foreign governments. http # via @user please take out #trumptrash! #TrumpIsATraitor #fuckTrump,0,
n,train,"Oh, but ol' Uncle Col just had to STEAL Michael's ESTATE so he could 'save it all for Tiger,' right???    #nonsense #liar #ColinDiamond #thief #murderer? #mafia #FollowTheMoney #MichaelHutchence #Mystify #INXS #TigerLilyHutchence #TigerHutchenceGeldof http",1,
n,train,"Mamata is doing wrong. But Bjp's reaction is hypocritical. Doctors beaten in Bjp ruled states &amp; Bjp leaders assaulted doctors. Where was @user then? Here is the list. For more, read FB post: http Cc: @user @user @user #DoctorsFightBack http",1,
n,train,@user @user Love how poles always favor the messengers? #IdiotInChief #LoserTrump #LoserInChief #IdiotTrump @user @user @user @user,0,
n,train,"Seen at the Rally yesterday.     Translation : Why should we leave hostel? Is it your party office? In order to enter into this hostel, one needs to clear NEET exam, and you don't have such capability.    #SaveTheDoctors #SaveTheSaviours #DoctorsFightBack http",1,
n,train,@user They are correct not to trust him. #TrumpIsATraitor,1,
n,train,The massive crowd of doctors protesting against CM @user in Kolkata   The Suppression and atrocities of @user  govt has reached its peak and people of West Bengal will no more tolerate it      #SaveBengal  #FridayMotivation  #DoctorsFightBack http,1,
n,train,I’ve never seen a president in my lifetime trash Americans but love thine enemies; but you !!!  #TrumpIsATraitor #TrumpLies http,1,
n,train,Dear @user Focus on umpiring skills rather than @user gloves @user #supportdhoni #MSD #DhoniKeepsTheGlove http,1,
n,train,"@user @user Good. Give him fake briefings. Tell him things, he won't know the difference... #TrumpIsATraitor",1,
n,train,We all are proud of @user for using Balidaan badge over his glove.   How can #ICC take objection against this! When you allow big commercial brands logo but not National pride ?  Its utter nonsense.   #DhoniKeepsTheGlove #BCCI,1,
n,train,@user Amongst Trump University Alumni.   #FuckTrump,1,
n,train,"Well it's trending and I didn't want to miss out, shame on you Icc for worst venue. #INDvNZ #BCCI #ShameOnICC #ICCCricketWorldCup2019 #CWC19 #ENGvWI @user",1,
n,train,This picture tells everything  How @user takes care of ground   How @user takes care of ground And remember it @user is head of all cricketing nations   #ShameOnICC http,0,
n,train,Trump stood up for Kim Jong Un after his torture and murder of American Otto Warmbier. That tells you everything you need to know about Trump. #TrumpIsATraitor,1,
n,train,@user All those polls were true. Hillary was a head of u the entire time. By those % too. The problem is the EC decided ignore our votes and choose u anyway. NVM all the Russian hacking of the election and voting machines.   #traitortrump   #TrumpCrimeFamily   #TrumpIsATraitor,1,
n,train,@user @user ugh. Block. #douchebag,1,
n,train,#ToryLeadership #BorisJohnsonShouldNotBePM or should he? Sajid Javid sorry mate you don't fit in ... didn't go to Eton! Back to the Gnome Office for you!    http,0,
n,train,Female trump supporters get with the damn program! #FuckTrump Have some damn self respect! Stop voting against yourself! http,1,
n,train,Because #TrumpIsATraitor and can not be trusted by this country!    @user you have allowed this to continue and you will be held accountable #VoteBlueToSaveAmerica http,1,
n,train,"Icc have a objection on gloves but not this Pakistani show if you agree,  Retweet this as much as you can #PAKvSL     #doublestanders  #DhoniKeepsTheGlove http",1,
n,train,@user MSB(#Murderer) is snapping his fingers at you. http,1,
n,train,Never forget who you are dealing with #putler #murderer Vladimir Putin &amp; 1999 Russian Apartment-House Bombings -- Was Putin Responsible? | National Review ⁦@McFaul⁩  http,0,
n,train,Why the f**k does Lucie need to change herself for a bloke?? If he really likes her he wouldn’t want to change her #douchebag  #LoveIsland http,1,
n,train,"#URGENT #Breakingnews #HappeningNow across the #UnitedStates on this #FathersDay #SundayAfternoon:    #MostAmericans are saying,  “We agree. They’re right. Trump is #NOTmypresident. #TrumpIsACriminal, #TrumpIsAFraud and #TrumpIsATraitor. He will always be an #IllegitimatePresident.” http",1,
n,train,@user @user ✌💚💜🍫🎨🍯😘  #GTFOofMyWhitehouse  #Traitors  #NazisNOTWelcome  #NOQUARTER4Racist  #NOQUARTER4RacistSympathizers  #ResignORImpeach  #Derelict  #Unfit  #Incompetent   #Rapist   #ImpeachTheMF   G E T  O U T...❗❗❗  GET THEM ALL O U T ❗❗❗.,1,
n,train,I got to knw d rsn behind most of d countries mocking us is bcz v r more concerned towards #CWC19 n blaming #ICC rather than focusing on real issues. People hv made a trend #ShameOnICC instead of helping Sudanese.    #CWC19,1,
n,train,#Trump's Stunnng Open Betrayal Against the USA Makes History #IndictTrump #LockHimUp #FuckTrump #Progressive #Dems #ReSisters #Resistance #Resist #TraitorTrump #TrumpTreason #TrumpTraitor #PutinsPuppet #JailTrump #TrumpRussia #NotMyPresident #NoTrump #FBR http,1,
n,train,The legendary @user and @user #hiphop #icon #rap #legend #bustarhymes #spilffstar #nyc #sonyhall #boogiedownbronx #bronx #bx #fuckaroundlayaround #fucktrump #fucklindafairstein @ Sony Hall http,0,
n,train,"So the #douchebAG Barr “has been delegated full and complete authority to declassify information” for investigating the investigators, but not information pertaining to evidence of Trump’s obstruction and collusion? GTFOH! #ImpeachDonaldTrump http",0,
n,train,This is what utter denial and arrogance looks like.   #BillCosby #rapist http,1,
n,train,"Trump is now 'buying' the Iowa farmers vote by lifting restrictions on the sale of Ethanol E15 during the summer months, an Obama rule to reduce smog!      Trump says he'll get it done, so corn crops will be in high demand!     Who needs clean air anyway? 🙄  #FuckTrump  #ImpeachTheMF",1,
n,train,@user @user @user You admitted you want help from foreign enemies to beat your opponents and wouldn’t report to the FBI. We SAW and HEARD you say it. Not fake news.     #TrumpIsATraitor,1,
n,train,Impose #PresidentsRule in West Bengal before situation gets fully out of control. @user needs immediate medical help as she has lost her balance of mind. #DoctorsFightBack,1,
n,train,Hello @user what is this? Entire Pakistani team on field and what wrong about #Dhoni   #DhoniKeSaathDesh #DhoniKeepsTheGlove http,0,
n,train,"@user @user @user Sure you are, and trump is a good man lol  #Pisspoor   #Brokeashell   #Dickhead   #DumpTrump2020   #Trumponeanddone http",0,
n,train,Trump Administration Is Making It Harder to Find Out Whether It’s Fighting White Supremacist Terror #Resist #ResistTrump #FuckTrump http,1,
n,train,It’s gonna be a lot of fun?? I’m dying over here!! You slay me!! #murderer http,0,
n,train,Hope we boycott this World Cup and organise our own tournament and name it as World cup and play it with every army uniform available.. #IndiaWithDhoni #DhoniKeepsTheGlove,1,
n,train,Is this the cricket world cup or swimming world cup?    #ShameOnICC #CWC19 http,1,
n,train,"If all remaining get washed :   NZ - 12  Ind - 11  Eng - 10  Aus - 10  WI - 9  SL - 9  Pak - 9  Bang - 8   SA - 6  Afg - 6    Semi Final  Aus vs NZ  (If rain continues), NZ  Eng vs Ind  (If rain continues), Ind    Final  Ind vs NZ  (If rain continues), NZ - India will win jointly 🤣🤣. #ShameOnICC",1,
n,train,"Peacefuls are assulting innocent Doctors and innocent passers by. Two days back a passer by was attacked by a Peaceful and killed him in Hyderabad. No liberals, no Award wapsee gangs taking out candlelight vigils and protests. @user #DoctorsFightBack",1,
n,train,Not only common people of Bengal but now the Doctors community also understands how difficult it is to work or live under the dictatorship of Mamata Banerjee People from all profession and communities are joining hands to #SaveBengal from Didi. #SaveTheDoctors #DoctorsFightBack http,1,
n,train,totally wasted #ShameOnICC,1,
n,train,#TraitorTrump doubles down on taking foreign info: I’d only give it to the #FBI if it was ‘incorrect or badly stated’ – #TrumpIsATraitor #VoteBlue2020  http,1,
n,train,Where my country is leading...When we will make strong legislation for #rapist &amp; when our media and politician will start acting instead of blaming current govt...Where are today our so called secular leaders... I demand #castration followed by hanging  #JusticeForTinkleSharma http,1,
n,train,Trump announces he WOULD accept help from foreign governments in “future elections” ARE 👏WE  👏THIS 👏 FAR 👏.  GONE?!  #TrumpRussiaCollusion #TraitorTrump #AmericansForImpeachment #FuckTrump #ImpeachTrumpNow #LockTheFuckerUpNow http,1,
n,train,"Meanwhile in India, 13 IAF men are missing with their plane ✈️ for six days, and nobody has an idea what became of them, but a pair of gloves 🧤 is more important!  #AN32 #DhoniKeepsTheGlove",1,
n,train,I'm hearing #BorisJohnsonShouldNotBePM missed a mandatory drugs test before tonight's #C4debate. Hence the no show...,1,
n,train,"Trump, election interference, and hollow nationalism #Resist #ResistTrump #FuckTrump http",1,
n,train,A gangster sets out to fulfill his father’s dream of becoming a doctor.    Doctor's in #WestBengal be like #munna_bhai_MBBS    #DoctorsFightBack #DoctorsStrike #DoctorsUnderOppression   @user http,1,
n,train,If its going to rain its the biggest loss for   @user and @user nobody on earth would miss the treat How cheap tactics by the hosts if two games are washed out for 🇮🇳 then its a conspiracy by hosts shame as a cricketing nation #England #ShameOnICC   #INDvPAK #CWC19 http,1,
n,train,"@user @user No one will hire you, amiright? #SarahHuckabeeSanders #TrumpLiesEveryTimeHeSpeaks #TrumpIsATraitor",1,
