dataset,text,label,multilabel
d,askstacey how do we get more women like you on the beeb and in the biz we need your honesty and empathy,0,
d,hate how impulsive my decisions are when things aren ’ t going well like that bitch was not me idk her 😔 😔,0,
d,gab is a closed social network it is impossible to see any posts without registering first as such it is good for echo chamber but unusable for propaganda or making any statement this has to change otherwise it ll turn into an information ghetto or reservation for right wingers,0,
d,@user 😂 you gotta have a little ghetto love it,0,
d,@user cuz all turkey can do is just playing with immigrants,0,
d,trump saying we will support resettling refugees in their own region safe responsible and humanitarian approach yes un,0,
d,@user 🤣 😂 🤣 😂 🤣 yeah the nazis underestimated who they were dealing with too,0,
d,not at my mom saying how gay ppl are an abomination and looking straight at me,0,
d,open your doors for refugees you are humanistic are not you greece humanrightsrefugee,0,
d,alwayswithyoushehnaaz shehnazianslovemahivij ourheartsidnaaz five hundred seventy one,0,
d,@user @user revenge for eu not helping turkey to look after <number> million bbc figures refugees,0,
d,hyuck and yuta lesbian luvrs they love me,0,
d,@user this shit is ghetto 🥺 we don ’ t deserve this,0,
d,how to bind the economic social and political interests of a majority of white americans in opposition to the globalist enemy informal labor exchange,0,
d,@user sur <number> <number> regrette women cheat with their ❤ ️ 🤷 🏽 ‍ ♀ ️,0,
d,corona virus trying to kill all of us and people still out here sad and depressed like u better enjoy life while you still can 🤣 💀 💀,0,
d,@user we need all muslims removed from power before they destroy us all,1,religion
d,@user one of my takeaways from islam <number>,0,
d,damn i really am into asians lmfao,0,
d,@user imagine slutshaming in <number> not on my watch,0,
d,i bet most germans would rather be bored than raped and killed by migrant monsters,1,refugee
d,and for that we all pay it stupid personally i prefer the company of men a lot more than a bunch of women i can think of sad but true freethemen ilovemen,0,
d,one of my old hoes hit my phone and he really think he slick sir it ’ been months 😒 im tryna link tho 😂 😂 😂,0,
d,@user embrace islam and escape the ocean of darkness youre living in,0,
d,@user grandparents are quite a drain on the budget kill all grandparents,1,other
d,@user @user hi i hate asians,1,racism
d,twitter on the laptop is the ghetto i want my phone back now,0,
d,oopsies bernie sanders said that illegal immigrants taking our jobs 👀 👀 👀,0,
d,@user @user will ubi if passed apply only to citizens or immigrants on visas too,0,
d,whoever is free they can trend for @user use the tagline bhuladungawithsid bhuladungawithsid,0,
d,if i see a single person being islamophobic you are just as bad as the people causing this mess,0,
d,people are so racist to asians it ’ normalized i literally hate yall,0,
d,@user im sorry 🥺 🥺 🥺 i literally be forgetting to send u my pictures cause i literally keep them for myself so ghetto 🥴,0,
d,sometallwhited1 by cruvcio,0,
d,@user its ok to be gay,0,
d,that corona virus is a lot more deadly than the syrian refugees you refused to help @user,0,
d,@user i fucking hate you but i love you,0,
d,okay now i ’ m hungry 😭 but too lazy to move 👎 🏾 the ghetto,0,
d,and these were not soldiers these were civilians mostly women and children some experimented on it is not the only example of the horrors humanity can commit by any means but it a terrible example for sure,0,
d,@user @user <number> less boys being raped,0,
d,nails amp lashes too this is ghetto rt @user i act like everything ’ ok but deep down inside i wanna get my mf hair done 😩,0,
d,@user yeah i ’ m fwy don ’ t do that ghetto ass shit,0,
d,the only way torba could rationalize this simple observation as weev advocating for violence would be if torba assumed weev thoughts and thus he is accusing him of a thought crime maybe weev does want an uprising so what private internal desires are not criminal thought is not a crime yet,0,
d,i ’ ve finally reached the point in queer apocalyptic survival and have shaved parts of my hair off,0,
d,gama3a aslun homosexuals should get murdered begad ya3ne yaaaa3 ezay keda uf bakarahom,1,sexuality
d,a guy who ’ been homophobic to me did not just put a picture of flower boy on his story 😭 😭 these boys need to figure their shit out,0,
d,@user ma ’ am that ’ gay,0,
d,covid <number> is ghetto af 😭,0,
d,i been a bad bitch,0,
d,@user @user that ’ ghetto okay 😂 😭,0,
d,rt to join a girls only gdm lt <number> with @user wag ons <number> lang selective slight maingay <number> girls onlyy,0,
d,gt goes by she them gt lesbian very panicked lesbian gt no lewd i am a minor gt multishipping with chemistry and or plotting,0,
d,@user the gag is they been gay,0,
d,rewatching queer as folk for the 2 0 th time,0,
d,follow me @user retweet drop your handles follow whoever likes it this let all gain,0,
d,we need to start punching arabs for saying the n word,1,racism
d,wow im gay,0,
d,@user i just saw your ghetto gaggers video why did you change your name from harmony rose 😔,0,
d,“ this is the hardest thing i ’ ve ever done ” a white girl on the bachelor after the pandemic,0,
d,@user @user poverty is the worst form of violence,0,
d,hey gays does anyone wanna be penpals on this app called slowly xo hmu for my id and we can send virtual letters pls i am so bored,0,
d,sportsball makes white women fawn over retarded negroes gives retarded negroes millions of dollars turns working class white americans into dumbasses who worship rootless team brands memorize useless stats spend all their money on corn chips and lite beer owned run by people who hate us,1,racism
d,i wish i knew more ppl from houston so they could help me out i ’ m not tryna move to the ghetto,0,
d,any black women need some groceries hit me here or in the dms ima choose two for today ❤ ️,0,
d,what is the distance between these tweets and explicit calls for violence,0,
d,@user thank you governor for looking after the million immigrants in your state trueleadership,0,
d,@user camel fucking arabs,1,
d,@user sweetheart this is beautiful i wanna be part of cool asians so bad 🥺,0,
d,@user @user can the usa take in a billion immigrants,0,
d,you are not a squishy smolbean you are <number> pounds overweight you fat fucking retard,1,other
d,notourvoice these people are doing more damage than good for muslims they must be boycotted they are not voice of muslims for sure,0,
d,@user ramadan kareem to all the muslim fans,0,
d,@user i am a muslim this hurts to much we are also human not animals so why this we must report this acc,0,
d,@user put yourself in her shoes see debt pilling up to me oh everybody was at fault the family taraji and the guy,0,
d,why is bill gates a nazi i ’ m so confused,0,
d,@user they say we all siberian immigrants and that theyre the real natives mess lol,0,
d,@user is it possible to put subtitles on your videos the only know one person on twitter who does this and it ’ anazing,0,
d,@user you go by gay f word as well right,0,
d,@user stupid nigger kill yourself,1,racism
d,@user why are you smiling like you hate yourself,0,
d,i refuse to become homosexual but sometimes i really fucking hate these african american hood rat nigger bitches 🐐 goat,1,
